,t0,t4,t8,t12,t16,t20,std
0,8.900617653289418,13.943814901140286,22.736935814216384,19.669179438313616,19.23738863426443,9.106090659051244,4.897564277273845
1,7.715763159670959,16.190907731133876,25.82634034345747,22.573755062142,15.12981918724526,9.098006847672169,6.29496465227137
2,10.493364839360698,15.53936094431789,23.844079196188247,21.592465827821982,15.906987485741,13.592537723678674,4.742726761030387
3,6.071304103979173,13.605614080161924,16.314772787495723,16.26939578647577,12.670189741811356,13.421176544215934,3.74588021424839
4,7.759854883017825,19.87620532546629,33.40205373646892,31.720801806115038,21.33530715374849,10.861608326684951,9.261558597518846
5,11.724567300521809,15.972716629498253,21.87116984465637,19.56324416955989,16.090259162247246,20.150345755354834,3.464153374744164
6,10.661121554595832,18.827810662774056,22.932954771657368,21.81417207410236,17.561321410671166,11.86399216532595,4.3121382703043105
7,5.254269262391727,17.678059999997316,29.774912537340715,28.586542106457376,17.606300709887467,10.354067280997588,8.917325095895182
8,12.197743133908755,20.460629732753485,31.08560137101829,30.000790418541605,20.61225264364504,12.60537402201791,6.973432768124949
9,10.903236487679171,17.5584027518319,27.022669363918556,24.825705257903447,18.86869714202285,11.937975106686018,5.7002239041233524
10,7.871176957245269,9.538795617277628,15.342055159772713,14.74895987412284,14.138140076246303,7.183784215769994,3.028699882284106
11,6.867697775486786,13.452887229503572,19.2147508686902,17.141889875306926,13.345922806661068,11.770579677286747,4.210982683892637
12,7.542975346052431,13.03084237850625,21.1772881081616,18.32272600531501,13.66211008454753,13.239338047541626,4.693710169295775
13,8.194076562466446,13.319138274491056,20.6717583842337,18.946558702581516,15.140950548087986,15.898297036333586,4.395135571712536
14,9.677304756089235,20.478359222936103,33.70834500424094,31.22380660615443,23.353539616593192,15.18955941895417,8.531224223119027
15,11.076067232183206,22.01713494010348,31.62891627247499,31.26886308033176,24.864705471157077,12.766694397904534,7.517949208535389
16,9.485122571451145,11.269021593904098,15.2637734470923,13.526941238629522,14.87434241022956,13.171918713526312,2.199940040302584
17,7.772359354586115,18.601599794024864,28.611370810421136,25.04778875209361,15.144930858050053,11.740886088401489,7.3488509658508425
18,6.087653972995397,18.93569588474796,25.641424792201853,24.14070582649326,19.52721829018489,8.750810320737884,6.891401824645656
19,12.037976730675403,20.420057089840032,33.21941982290797,30.92663527678481,20.499654407017637,18.23387446867356,7.738949913158624
20,10.61324049682348,23.22896663415209,32.666234431417344,32.207462310926694,21.613081061583635,18.916927451276702,8.09866180370307
21,10.242969364815606,14.310053097237413,16.2373292393031,14.771709123382385,11.205324155120335,14.463029189476934,2.2597717724247373
22,5.422249589616991,18.982853029421765,32.77604438501385,30.38606718744205,20.19551718948686,7.330658850856405,9.722441298458042
23,9.97842815196189,15.672636974641026,21.747038872562957,17.829815612706902,16.312315752881204,16.27624723732778,3.804372515525863
24,9.836396614691347,18.489443403371425,26.67992312419422,24.406325970643508,18.39475850745356,15.639507331942132,5.852051149597227
25,9.407818792934531,17.94188561059821,26.371500557064557,26.25803260669985,17.75853983694272,15.287073611199252,6.327554700931242
26,8.71383463233475,14.699156978451544,19.70825280543902,15.914318208686115,14.749206082090293,11.266873976507677,3.532068628723735
27,7.203529903366027,16.55799267982863,22.405089410720517,23.78850567614972,19.85911481902776,13.351187949627892,5.916150240399678
28,9.09602582194644,21.51674521753116,30.898229965401377,31.156253632772437,21.07843694591563,10.864376093131646,8.096972264399698
29,8.619842846338754,14.178052295075435,17.726232745894897,16.23122873654357,16.29950125944634,10.363026841282911,3.201945048685116
30,10.10310759625331,20.263314941904078,29.64755787216797,27.916026958803748,20.232383434661507,12.57449118446598,6.935210841110034
31,11.69887535360952,13.167642710559408,16.4849642416552,13.9851247436076,14.652361563948311,10.808170126698876,1.5867459231324512
32,7.519166296493907,14.189590144919372,17.930998266634504,15.10820143307124,11.522431833953332,12.548311046725956,3.523474153451577
33,8.497352704871782,11.219265536182448,14.247756875866964,13.19533884133735,13.37826623560331,14.619566224542416,2.05917767927321
34,11.631757023824662,12.60344192253984,13.387831161534864,12.500990238000258,13.553250700520396,18.339897000307573,0.6906424348067699
35,10.67491027379815,13.958359443861555,20.09400669842578,16.90308015286785,15.670767113407177,12.31227869660724,3.122592800217792
36,7.817774597731034,13.268412283312095,18.36851884984986,18.900775091833243,15.8203276502617,7.450500617659826,4.04185112114701
37,10.926292011641031,17.705039111919525,21.82118330227455,23.806890611906724,17.881481515744632,17.783452187913195,4.416857131998574
38,7.5075910350940145,19.806564275004437,29.360380715432537,27.83788671625237,19.86292883094281,12.480812422284064,7.763207361254882
39,7.378801924687256,13.532727735005109,18.3871175925455,14.85746202200647,11.930596884423435,9.265541818685142,3.6127636161033436
40,10.144565424531748,18.036342936498187,24.811302844729543,21.99947679975164,17.06366432037621,14.056379293561903,4.9825829478514105
41,11.377601052280395,14.688759028247611,19.16644756644596,19.820293766542957,17.687710589795937,14.104022196892863,3.132185068575245
42,8.495425964922696,12.152655089575635,14.361738354938112,15.449282721540378,16.325369977731402,9.872374411297232,2.802988233279131
43,11.607419028827431,15.738005969478744,25.31358474391369,24.49394255000297,20.898435131362884,17.71310102208566,5.235980871585405
44,7.5709956194355,15.220829172348331,26.77961224352812,23.475934511350832,19.225193980531174,14.74354684121112,6.69363223150581
45,12.366330785711822,14.2339315894761,19.285385560225183,16.20263637422007,16.426253273521578,18.042728502571244,2.3193853282206125
46,8.999346341734173,16.462673601255034,25.89462458591236,25.44122253560543,17.21964328782788,9.601366588926584,6.300046152548958
47,8.792963587841191,18.49337313339151,28.726577638364773,26.096150442185625,19.89708844599098,15.566120833509125,6.933822290310672
48,10.624349916848564,16.918093388135084,26.46641205638021,25.85405935430852,19.600872034508185,15.661977887508275,5.89215167584138
49,8.38527291652783,12.482022990518557,14.7412113748338,12.689393634797325,12.804974166627234,9.91423116186126,2.082921897511055
50,7.511340614909661,16.850447553812696,25.639198516057235,25.38562105438313,19.522310776597404,17.133813353011202,6.659371332961204
51,10.783906305940494,13.096304857530312,15.7898636229796,15.807823999450928,14.139514609823026,13.54777295778975,1.877336026701074
52,8.876695156284416,15.59441611003488,20.18188329786511,19.05169896876002,14.466204375559576,14.383652351616115,3.984730626442015
53,7.3687087407457295,11.725563552800397,18.04354331951706,14.67742934135764,13.623256378965138,15.66765748350032,3.5195658750942984
54,8.418360358773148,19.144052388913902,30.05952158357924,29.757907750604,20.495004002030075,13.0559606595169,7.988994305229627
55,7.275425102009343,16.525163880075166,25.29803942195964,27.766142369619907,19.281563839822063,9.888285242347427,7.2099581767269685
56,10.238790506250066,21.53985392040905,32.70457590973876,30.214060392395897,21.604564330690167,10.608102022535054,7.909617384495118
57,11.519092218686836,17.894576258517922,21.52202288895349,22.059290583701728,17.409773559929953,17.852897616486654,3.7738936644906174
58,12.49856233475414,16.410285653129165,16.379218033881088,16.98235228244953,14.132400754111943,12.2932359188172,1.699247313526395
59,12.572892727533176,14.010366648185144,14.381948096655105,13.179429727298963,14.739985327808585,13.71543422167351,0.7943207739487611
